Date,Time,IATA,Airport,City,State,Checkpoint,Total_pax_kcm_pax
2023-07-04,8:00,SHV,Shreveport Regional,Shreveport,LA,Checkpoint SHV01,70.0
2023-07-04,8:00,SJC,Norman Y Mineta San Jose International,San Jose,CA,Terminal A,218.0
2023-07-04,8:00,SJC,Norman Y Mineta San Jose International,San Jose,CA,Terminal B North,706.0
2023-07-04,8:00,SJT,San Angelo Regional/Mathis Field,San Angelo,TX,SJTA,20.0
2023-07-04,8:00,SJU,Luis Munoz Marin International,San Juan,PR,Checkpoint 5,264.0
2023-07-04,8:00,SJU,Luis Munoz Marin International,San Juan,PR,Checkpoint BC,617.0
2023-07-04,8:00,SLC,Salt Lake City International,Salt Lake City,UT,International,22.0
2023-07-04,8:00,SLC,Salt Lake City International,Salt Lake City,UT,Main,
2023-07-04,8:00,SMF,Sacramento International,Sacramento,CA,Central B,639.0
2023-07-04,8:00,SMF,Sacramento International,Sacramento,CA,Terminal A,311.0
2023-07-04,8:00,SNA,John Wayne/Orange County,Santa Ana,CA,CKPT A,344.0
2023-07-04,8:00,SNA,John Wayne/Orange County,Santa Ana,CA,CKPT B,324.0
2023-07-04,8:00,SNA,John Wayne/Orange County,Santa Ana,CA,CKPT C,539.0
2023-07-04,8:00,SPI,Abraham Lincoln Capital,Springfield,IL,Checkpoint A,26.0
2023-07-04,8:00,SRQ,Sarasota/Bradenton International,Sarasota,FL,SRQ B,253.0
2023-07-04,8:00,STL,St Louis Lambert International,St Louis,MO,T1-A,298.0
2023-07-04,8:00,STL,St Louis Lambert International,St Louis,MO,T1-C,322.0
2023-07-04,8:00,STL,St Louis Lambert International,St Louis,MO,T2-E,265.0
2023-07-04,8:00,STL,St Louis Lambert International,St Louis,MO,T2-F,124.0
2023-07-04,8:00,STT,Cyril E King,St Thomas,VI,STT B,26.0
2023-07-04,8:00,STX,Henry E Rohlsen,Christiansted,VI,STX-B,32.0
2023-07-04,8:00,SYR,Syracuse Hancock International,North Syracuse,NY,Central,10.0
2023-07-04,8:00,TLH,Tallahassee International,Tallahassee,FL,TLH A,74.0
2023-07-04,8:00,TPA,Tampa International,Tampa,FL,TPA A,768.0
2023-07-04,8:00,TPA,Tampa International,Tampa,FL,TPA C,569.0
2023-07-04,8:00,TPA,Tampa International,Tampa,FL,TPA E,348.0
2023-07-04,8:00,TPA,Tampa International,Tampa,FL,TPA F,328.0
2023-07-04,8:00,TRI,Tri-Cities,Blountville,TN,TRI-A,9.0
2023-07-04,8:00,TUL,Tulsa International,Tulsa,OK,Central Checkpoint,225.0
2023-07-04,8:00,TUS,Tucson International,Tucson,AZ,ACP,115.0
2023-07-04,8:00,TUS,Tucson International,Tucson,AZ,BCP,133.0
2023-07-04,8:00,TVC,Cherry Capital,Traverse City,MI,TVC1,107.0
2023-07-04,8:00,TYS,Mc Ghee Tyson,Alcoa,TN,Checkpoint 1,85.0
2023-07-04,8:00,VPS,Eglin AFB/Destin-Ft Walton Beach,Eglin Air Force Base,FL,VPS-A,175.0
2023-07-04,8:00,XNA,Northwest Arkansas National,Bentonville,AR,Checkpoint 2,155.0
2023-07-04,9:00,ABE,Lehigh Valley International,Allentown,PA,ABE Main Terminal,18.0
2023-07-04,9:00,ABI,Abilene Regional,Abilene,TX,ABIA,63.0
2023-07-04,9:00,ABQ,Albuquerque International Sunport,Albuquerque,NM,Checkpoint for A/B Gates,660.0
2023-07-04,9:00,ACK,Nantucket Memorial,Nantucket,MA,Main Terminal - 1,20.0
2023-07-04,9:00,ACT,Waco Regional,Waco,TX,ACTA,49.0
2023-07-04,9:00,ACY,Atlantic City International,Pleasantville,NJ,Overflow Checkpoint,29.0
2023-07-04,9:00,AEX,Alexandria International,Alexandria,LA,AEX01,47.0
2023-07-04,9:00,AGS,Augusta Regional at Bush Field,Augusta,GA,AGS-1,28.0
2023-07-04,9:00,ALB,Albany International,Albany,NY,Main Checkpoint,203.0
2023-07-04,9:00,AMA,Rick Husband Amarillo International,Amarillo,TX,AMA30,144.0
2023-07-04,9:00,ANC,Ted Stevens Anchorage International,Anchorage,AK,South Checkpoint,506.0
2023-07-04,9:00,ART,Watertown International,Dexter,NY,Gate Area #1,17.0
2023-07-04,9:00,ASE,Aspen-Pitkin County/Sardy Field,Aspen,CO,Checkpoint 1,49.0
2023-07-04,9:00,ATL,Hartsfield - Jackson Atlanta International,Atlanta,GA,F Arrival Checkpoint,53.0
2023-07-04,9:00,ATL,Hartsfield - Jackson Atlanta International,Atlanta,GA,F Departure Checkpoint,353.0
2023-07-04,9:00,ATL,Hartsfield - Jackson Atlanta International,Atlanta,GA,Lower North Checkpoint,137.0
2023-07-04,9:00,ATL,Hartsfield - Jackson Atlanta International,Atlanta,GA,Main Checkpoint,
2023-07-04,9:00,ATL,Hartsfield - Jackson Atlanta International,Atlanta,GA,New T North Checkpoint,673.0
2023-07-04,9:00,ATL,Hartsfield - Jackson Atlanta International,Atlanta,GA,T South Checkpoint,622.0
2023-07-04,9:00,ATW,Appleton International,Appleton,WI,Checkpoint,47.0
2023-07-04,9:00,AUS,Austin-Bergstrom International,Austin,TX,AUS01,652.0
2023-07-04,9:00,AUS,Austin-Bergstrom International,Austin,TX,AUS02E,113.0
2023-07-04,9:00,AUS,Austin-Bergstrom International,Austin,TX,AUS02W,313.0
2023-07-04,9:00,AUS,Austin-Bergstrom International,Austin,TX,AUS03,205.0
2023-07-04,9:00,AVL,Asheville Regional,Fletcher,NC,AVL-A,295.0
2023-07-04,9:00,AVP,Wilkes-Barre/Scranton International,Avoca,PA,Checkpoint,41.0
2023-07-04,9:00,BDL,Bradley International,Windsor Locks,CT,A1,540.0
2023-07-04,9:00,BGR,Bangor International,Bangor,ME,Checkpoint 2,2.0
2023-07-04,9:00,BHB,Hancock County/Bar Harbor,Trenton,ME,Gate 1,3.0
2023-07-04,9:00,BHM,Birmingham-Shuttlesworth International,Birmingham,AL,Central,162.0
2023-07-04,9:00,BIL,Billings Logan International,Billings,MT,BILM,61.0
2023-07-04,9:00,BIS,Bismarck Municipal,Bismarck,ND,Checkpoint A,7.0
2023-07-04,9:00,BMI,Central Illinois Regional/Bloomington-Normal,Bloomington,IL,Checkpoint A,17.0
2023-07-04,9:00,BNA,Nashville International,Nashville,TN,BNA Central,
2023-07-04,9:00,BOI,Boise Air Terminal/Gowen Field,Boise,ID,BOI-Ckpt,454.0
2023-07-04,9:00,BOS,General Edward Lawrence Logan International,East Boston,MA,A1,713.0
2023-07-04,9:00,BOS,General Edward Lawrence Logan International,East Boston,MA,B1,347.0
2023-07-04,9:00,BOS,General Edward Lawrence Logan International,East Boston,MA,B5,583.0
2023-07-04,9:00,BOS,General Edward Lawrence Logan International,East Boston,MA,C2,358.0
2023-07-04,9:00,BOS,General Edward Lawrence Logan International,East Boston,MA,E2,280.0
2023-07-04,9:00,BQN,Rafael Hernandez,Aguadilla,PR,Rafael Hernandez Air,32.0
2023-07-04,9:00,BRO,Brownsville/South Padre Island International,Brownsville,TX,BROA,55.0
2023-07-04,9:00,BTR,"Baton Rouge Metropolitan, Ryan Field",Baton Rouge,LA,BTR01,119.0
2023-07-04,9:00,BTV,Burlington International,South Burlington,VT,Main Checkpoint,103.0
2023-07-04,9:00,BUF,Buffalo Niagara International,Cheektowaga,NY,Main Checkpoint,330.0
2023-07-04,9:00,BUR,Bob Hope,Burbank,CA,BUR01,427.0
2023-07-04,9:00,BUR,Bob Hope,Burbank,CA,BUR02,231.0
2023-07-04,9:00,BWI,Baltimore/Washington International Thurgood Marshall,BWI Airport,MD,A Checkpoint,199.0
2023-07-04,9:00,BWI,Baltimore/Washington International Thurgood Marshall,BWI Airport,MD,B Checkpoint,444.0
2023-07-04,9:00,BWI,Baltimore/Washington International Thurgood Marshall,BWI Airport,MD,C Checkpoint,120.0
2023-07-04,9:00,BWI,Baltimore/Washington International Thurgood Marshall,BWI Airport,MD,D/E Checkpoint,356.0
2023-07-04,9:00,BZN,Bozeman Yellowstone International,Belgrade,MT,BZNZ,474.0
2023-07-04,9:00,CAE,Columbia Metropolitan,West Columbia,SC,CAE-A,117.0
2023-07-04,9:00,CAK,Akron-Canton Regional,North Canton,OH,Main,42.0
2023-07-04,9:00,CEZ,Cortez Municipal,Cortez,CO,Cotez-Mun. Cty Arpt,4.0
2023-07-04,9:00,CGI,Cape Girardeau Regional,Cape Girardeau,MO,cape girardeau,7.0
2023-07-04,9:00,CHA,Lovell Field,Chattanooga,TN,CHA-A,103.0
2023-07-04,9:00,CHS,Charleston AFB/International,Charleston,SC,Checkpoint,815.0
2023-07-04,9:00,CID,The Eastern Iowa,Cedar Rapids,IA,CID Passenger,79.0
2023-07-04,9:00,CLE,Cleveland-Hopkins International,Cleveland,OH,Central,319.0
2023-07-04,9:00,CLE,Cleveland-Hopkins International,Cleveland,OH,North,297.0
2023-07-04,9:00,CLE,Cleveland-Hopkins International,Cleveland,OH,South,240.0
2023-07-04,9:00,CLL,Easterwood Field,College Station,TX,CLL01,37.0
2023-07-04,9:00,CLT,Charlotte/Douglas International,Charlotte,NC,A Checkpoint,310.0
2023-07-04,9:00,CLT,Charlotte/Douglas International,Charlotte,NC,C Checkpoint,553.0
2023-07-04,9:00,CLT,Charlotte/Douglas International,Charlotte,NC,D Checkpoint,108.0
2023-07-04,9:00,CLT,Charlotte/Douglas International,Charlotte,NC,E Checkpoint,570.0
2023-07-04,9:00,CMH,John Glenn Columbus International,Columbus,OH,A,293.0
2023-07-04,9:00,CMH,John Glenn Columbus International,Columbus,OH,B,231.0
2023-07-04,9:00,CMH,John Glenn Columbus International,Columbus,OH,C,61.0
2023-07-04,9:00,CMX,Houghton County Memorial,Calumet,MI,Gate,45.0
2023-07-04,9:00,COS,City Of Colorado Springs Municipal,Colorado Springs,CO,COS Checkpoint,294.0
2023-07-04,9:00,COU,Columbia Regional,Columbia,MO,Gate 1 Hold Area,7.0
2023-07-04,9:00,CRP,Corpus Christi International,Corpus Christi,TX,CRP01,163.0
2023-07-04,9:00,CRW,West Virginia International Yeager,Charleston,WV,CRW01,52.0
2023-07-04,9:00,CVG,Cincinnati/Northern Kentucky International,Hebron,KY,T3-MCP,
2023-07-04,9:00,CWA,Central Wisconsin,Mosinee,WI,Checkpoint,6.0
2023-07-04,9:00,DAB,Daytona Beach International,Daytona Beach,FL,DAB A,69.0
2023-07-04,9:00,DAL,Dallas Love Field,Dallas,TX,Checkpoint,734.0
2023-07-04,9:00,DAY,James M Cox Dayton International,Dayton,OH,Main,73.0
2023-07-04,9:00,DCA,Ronald Reagan Washington National,Arlington,VA,Concourse A,297.0
2023-07-04,9:00,DCA,Ronald Reagan Washington National,Arlington,VA,North Checkpoint,631.0
2023-07-04,9:00,DCA,Ronald Reagan Washington National,Arlington,VA,South Checkpoint,531.0
2023-07-04,9:00,DEN,Denver International,Denver,CO,A Bridge,878.0
2023-07-04,9:00,DEN,Denver International,Denver,CO,North,
2023-07-04,9:00,DEN,Denver International,Denver,CO,South,
2023-07-04,9:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,A12,240.0
2023-07-04,9:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,A21,388.0
2023-07-04,9:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,A35,205.0
2023-07-04,9:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,B30,183.0
2023-07-04,9:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,B9,251.0
2023-07-04,9:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,C10,146.0
2023-07-04,9:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,C21,446.0
2023-07-04,9:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,C30,200.0
2023-07-04,9:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,D18,406.0
2023-07-04,9:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,D22,673.0
2023-07-04,9:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,D30,473.0
2023-07-04,9:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,E16,116.0
2023-07-04,9:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,E18,369.0
2023-07-04,9:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,E33,250.0
2023-07-04,9:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,E8,158.0
2023-07-04,9:00,DHN,Dothan Regional,Dothan,AL,DHN-A,28.0
2023-07-04,9:00,DLH,Duluth International,Duluth,MN,Checkpoint 1,50.0
2023-07-04,9:00,DRO,Durango-La Plata County,Durango,CO,Checkpoint,41.0
2023-07-04,9:00,DSM,Des Moines International,Des Moines,IA,DSM Passenger (Alpha),115.0
2023-07-04,9:00,DTW,Detroit Metropolitan Wayne County,Detroit,MI,Blue-1,231.0
2023-07-04,9:00,DTW,Detroit Metropolitan Wayne County,Detroit,MI,Blue-2,411.0
2023-07-04,9:00,DTW,Detroit Metropolitan Wayne County,Detroit,MI,Red 1,365.0
2023-07-04,9:00,DTW,Detroit Metropolitan Wayne County,Detroit,MI,Red 2,208.0
2023-07-04,9:00,DTW,Detroit Metropolitan Wayne County,Detroit,MI,Red 3,156.0
2023-07-04,9:00,DTW,Detroit Metropolitan Wayne County,Detroit,MI,Red 6,33.0
2023-07-04,9:00,ECP,Northwest Florida Beaches International,West Bay,FL,Checkpoint 1,237.0
2023-07-04,9:00,ELP,El Paso International,El Paso,TX,Consolidated Checkpoint,433.0
2023-07-04,9:00,EUG,Mahlon Sweet Field,Eugene,OR,EUGZ,181.0
2023-07-04,9:00,EVV,Evansville Regional,Evansville,IN,Main Checkpoint,24.0
2023-07-04,9:00,EWN,Coastal Carolina Regional,New Bern,NC,Terminal,3.0
2023-07-04,9:00,EWR,Newark Liberty International,Newark,NJ,CKPT-A1,
2023-07-04,9:00,EWR,Newark Liberty International,Newark,NJ,CKPT-B1,367.0
2023-07-04,9:00,EWR,Newark Liberty International,Newark,NJ,CKPT-B2,70.0
2023-07-04,9:00,EWR,Newark Liberty International,Newark,NJ,CKPT-B3,280.0
2023-07-04,9:00,EWR,Newark Liberty International,Newark,NJ,CKPT-C1,
2023-07-04,9:00,EYW,Key West International,Key West,FL,EYW Checkpoint,66.0
2023-07-04,9:00,FAI,Fairbanks International,Fairbanks,AK,ASAA-FAI,27.0
2023-07-04,9:00,FAR,Hector International,Fargo,ND,Gate,141.0
2023-07-04,9:00,FAT,Fresno Yosemite International,Fresno,CA,FAT 01,162.0
2023-07-04,9:00,FAY,Fayetteville Regional/Grannis Field,Fayetteville,NC,Terminal,20.0
2023-07-04,9:00,FLG,Flagstaff Pulliam,Flagstaff,AZ,FLG01,43.0
2023-07-04,9:00,FLL,Fort Lauderdale/Hollywood International,Fort Lauderdale,FL,T1 Checkpoint,551.0
2023-07-04,9:00,FLL,Fort Lauderdale/Hollywood International,Fort Lauderdale,FL,T2 Checkpoint,685.0
2023-07-04,9:00,FLL,Fort Lauderdale/Hollywood International,Fort Lauderdale,FL,T3E Checkpoint,365.0
2023-07-04,9:00,FLL,Fort Lauderdale/Hollywood International,Fort Lauderdale,FL,T3F Checkpoint,449.0
2023-07-04,9:00,FLL,Fort Lauderdale/Hollywood International,Fort Lauderdale,FL,T4 Checkpoint,693.0
2023-07-04,9:00,FNT,Bishop International,Flint,MI,AOO-01,57.0
2023-07-04,9:00,FSD,Joe Foss Field,Sioux Falls,SD,Gate,29.0
2023-07-04,9:00,FSM,Fort Smith Regional,Ft Smith,AR,FSMA,48.0
2023-07-04,9:00,FWA,Fort Wayne International,Ft. Wayne,IN,Gate,23.0
2023-07-04,9:00,GEG,Spokane International,Spokane,WA,GEG-A/B,435.0
2023-07-04,9:00,GEG,Spokane International,Spokane,WA,GEGC,17.0
2023-07-04,9:00,GJT,Grand Junction Regional,Grand Junction,CO,GJTZ,96.0
2023-07-04,9:00,GNV,Gainesville Regional,Gainesville,FL,GNV A,31.0
2023-07-04,9:00,GPI,Glacier Park International,Kalispell,MT,Main Checkpoint,57.0
2023-07-04,9:00,GPT,Gulfport-Biloxi International,Gulfport,MS,GPT-A,91.0
2023-07-04,9:00,GRB,Green Bay/Austin Straubel International,Green Bay,WI,Concourse A,2.0
2023-07-04,9:00,GRK,Robert Gray AAF,Killeen,TX,GRK01,14.0
2023-07-04,9:00,GRR,Gerald R Ford International,Grand Rapids,MI,Central Checkpoint,277.0
2023-07-04,9:00,GSN,Francisco C Ada/Saipan International,Saipan,MP,GSN01,6.0
2023-07-04,9:00,GSO,Piedmont Triad International,Greensboro,NC,North Concourse,76.0
2023-07-04,9:00,GSO,Piedmont Triad International,Greensboro,NC,South Concourse,101.0
2023-07-04,9:00,GSP,Greenville Spartanburg International,Greer,SC,Checkpoint,215.0
2023-07-04,9:00,GUM,Guam International,Tamuning,GU,GUM01,109.0
2023-07-04,9:00,HLN,Helena Regional,Helena,MT,HLNZ,10.0
2023-07-04,9:00,HNL,Daniel K Inouye International,Honolulu,HI,HNL03,771.0
2023-07-04,9:00,HNL,Daniel K Inouye International,Honolulu,HI,HNL04,178.0
2023-07-04,9:00,HNL,Daniel K Inouye International,Honolulu,HI,HNL05,174.0
2023-07-04,9:00,HNL,Daniel K Inouye International,Honolulu,HI,Makai,581.0
2023-07-04,9:00,HNL,Daniel K Inouye International,Honolulu,HI,Mauka,381.0
2023-07-04,9:00,HOU,William P Hobby,Houston,TX,CENTRAL,624.0
2023-07-04,9:00,HPN,Westchester County,White Plains,NY,Main Terminal,191.0
2023-07-04,9:00,HRL,Valley International,Harlingen,TX,HRL01,176.0
2023-07-04,9:00,HSV,Huntsville International-Carl T Jones Field,Huntsville,AL,HSV-A,104.0
2023-07-04,9:00,HTS,Tri-State/Milton J Ferguson Field,Huntington,WV,Main Terminal,20.0
2023-07-04,9:00,HXD,Hilton Head,Hilton Head Island,SC,Gate,16.0
2023-07-04,9:00,IAD,Washington Dulles International,Dulles,VA,East Mezzanine,388.0
2023-07-04,9:00,IAD,Washington Dulles International,Dulles,VA,Employee Checkpoint,152.0
2023-07-04,9:00,IAD,Washington Dulles International,Dulles,VA,Passenger Screening Area:  PreCheck,127.0
2023-07-04,9:00,IAD,Washington Dulles International,Dulles,VA,West Mezzanine,501.0
2023-07-04,9:00,IAH,George Bush Intercontinental/Houston,Houston,TX,10/AN Terminal,463.0
2023-07-04,9:00,IAH,George Bush Intercontinental/Houston,Houston,TX,12/AS Terminal,420.0
2023-07-04,9:00,IAH,George Bush Intercontinental/Houston,Houston,TX,20/B Terminal,171.0
2023-07-04,9:00,IAH,George Bush Intercontinental/Houston,Houston,TX,21/B-Employee,71.0
2023-07-04,9:00,IAH,George Bush Intercontinental/Houston,Houston,TX,30/CN Terminal,458.0
2023-07-04,9:00,IAH,George Bush Intercontinental/Houston,Houston,TX,31/CS Terminal,555.0
2023-07-04,9:00,IAH,George Bush Intercontinental/Houston,Houston,TX,40/D Terminal,550.0
2023-07-04,9:00,IAH,George Bush Intercontinental/Houston,Houston,TX,71/FIS Checkpoint,234.0
2023-07-04,9:00,ICT,Wichita Dwight D Eisenhower National,Wichita,KS,Wichita Main,175.0
2023-07-04,9:00,ILM,Wilmington International,Wilmington,NC,Terminal,199.0
2023-07-04,9:00,IMT,Ford,Kingsford,MI,Gate,4.0
2023-07-04,9:00,IND,Indianapolis International,Indianapolis,IN,Checkpoint A,209.0
2023-07-04,9:00,IND,Indianapolis International,Indianapolis,IN,Checkpoint B,308.0
2023-07-04,9:00,IPL,Imperial County,Imperial,CA,IPL01,8.0
2023-07-04,9:00,ISP,Long Island Mac Arthur,Ronkonkoma,NY,ISP East,243.0
2023-07-04,9:00,ITO,Hilo International,Hilo,HI,ITO01,64.0
2023-07-04,9:00,IWA,Phoenix-Mesa Gateway,Mesa,AZ,IWA01,125.0
2023-07-04,9:00,JAN,Jackson-Medgar Wiley Evers International,Jackson,MS,JAN-East,36.0
2023-07-04,9:00,JAN,Jackson-Medgar Wiley Evers International,Jackson,MS,JAN-West,71.0
2023-07-04,9:00,JAX,Jacksonville International,Jacksonville,FL,Main Checkpoint,568.0
2023-07-04,9:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 1,284.0
2023-07-04,9:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 4 FIS CP,277.0
2023-07-04,9:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 4 Main,
2023-07-04,9:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 5,
2023-07-04,9:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 7,202.0
2023-07-04,9:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 8,650.0
2023-07-04,9:00,JNU,Juneau International,Juneau,AK,JNU-01,33.0
2023-07-04,9:00,JST,John Murtha Johnstown/Cambria County,Johnstown,PA,Main Terminal,30.0
2023-07-04,9:00,KOA,Ellison Onizuka Kona International at Keahole,Kailua-Kona,HI,KOA03,328.0
2023-07-04,9:00,KTN,Ketchikan International,Ketchikan,AK,KTN-01,21.0
2023-07-04,9:00,LAS,Harry Reid International,Las Vegas,NV,Term 1 - AB,479.0
2023-07-04,9:00,LAS,Harry Reid International,Las Vegas,NV,Term 1 - C,327.0
2023-07-04,9:00,LAS,Harry Reid International,Las Vegas,NV,Term 1 - CX,
2023-07-04,9:00,LAS,Harry Reid International,Las Vegas,NV,Term 1 - D,
2023-07-04,9:00,LAS,Harry Reid International,Las Vegas,NV,Terminal 3 - E Lower (1),105.0
2023-07-04,9:00,LAS,Harry Reid International,Las Vegas,NV,Terminal 3 - E Upper,906.0
2023-07-04,9:00,LAW,Lawton-Fort Sill Regional,Lawton,OK,LAW01,68.0
2023-07-04,9:00,LAX,Los Angeles International,Los Angeles,CA,Suites,1.0
2023-07-04,9:00,LAX,Los Angeles International,Los Angeles,CA,TBIT Main Checkpoint,
2023-07-04,9:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 1 - Passenger,318.0
2023-07-04,9:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 1.5 – Passenger,304.0
2023-07-04,9:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 3 - Delta One,28.0
2023-07-04,9:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 3 - Passenger,
2023-07-04,9:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 4 - Passenger,482.0
2023-07-04,9:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 5 - Passenger,567.0
2023-07-04,9:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 5A - Passenger,342.0
2023-07-04,9:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 6 - Passenger,502.0
2023-07-04,9:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 7 - Passenger,
2023-07-04,9:00,LBB,Lubbock Preston Smith International,Lubbock,TX,LBBA,193.0
2023-07-04,9:00,LEX,Blue Grass,Lexington,KY,LEX-A,62.0
2023-07-04,9:00,LFT,Lafayette Regional/Paul Fournet Field,Lafayette,LA,LFT01,44.0
2023-07-04,9:00,LGA,LaGuardia,Flushing,NY,TA CHK,386.0
2023-07-04,9:00,LGA,LaGuardia,Flushing,NY,TB-CHK,
2023-07-04,9:00,LGA,LaGuardia,Flushing,NY,TC CHK West,
2023-07-04,9:00,LGB,Long Beach (Daugherty Field),Long Beach,CA,Checkpoint,322.0
2023-07-04,9:00,LIH,Lihue,Lihue,HI,LIH01,221.0
2023-07-04,9:00,LIT,Bill and Hillary Clinton National/Adams Field,Little Rock,AR,LITA,253.0
2023-07-04,9:00,LNK,Lincoln,Lincoln,NE,North Hold,19.0
2023-07-04,9:00,LRD,Laredo International,Laredo,TX,LRD 01,61.0
2023-07-04,9:00,MAF,Midland International Air And Space Port,Midland,TX,MAFA,140.0
2023-07-04,9:00,MBL,Manistee County/Blacker,Manistee,MI,MBL1,4.0
2023-07-04,9:00,MBS,MBS International,Freeland,MI,Passenger Terminal,1.0
2023-07-04,9:00,MCI,Kansas City International,Kansas City,MO,Passenger Screening Checkpoint,731.0
2023-07-04,9:00,MCO,Orlando International,Orlando,FL,EAST Checkpoint,
2023-07-04,9:00,MCO,Orlando International,Orlando,FL,EAST FIS,2.0
2023-07-04,9:00,MCO,Orlando International,Orlando,FL,SOUTH Checkpoint,740.0
2023-07-04,9:00,MCO,Orlando International,Orlando,FL,WEST Checkpoint,
2023-07-04,9:00,MDT,Harrisburg International,Middletown,PA,MDT Main Terminal,38.0
